x	y	classId
-13.0428	-5.0929	0
3.9686	-22.7178	0
6.7223	9.3616	0
12.2154	-22.7523	0
13.9197	-17.4759	0
16.8965	-19.2974	0
17.9294	-19.1142	0
16.6739	-19.0528	0
7.5861	8.0502	0
13.3924	-24.2558	0
17.4806	-19.8437	0
-8.4609	12.7897	0
12.3374	-14.7746	0
2.8206	-25.9176	0
14.7588	-16.2505	0
19.0138	-20.0642	0
12.1847	-13.9076	0
13.0876	-24.4796	0
4.9331	-22.0527	0
12.0502	-25.1922	0
4.9425	-24.8374	0
2.1874	-25.3917	0
13.0060	-13.6920	0
15.3304	-15.9503	0
3.0366	-27.8474	0
3.1237	-27.7881	0
2.1584	-27.1069	0
12.1684	-13.7338	0
16.5826	-13.8021	0
11.8746	-24.5863	0
14.2253	-17.2383	0
7.4593	3.1393	0
13.3755	-21.6092	0
1.9311	-27.3133	0
12.2993	-24.7403	0
6.8059	8.6969	0
16.6539	-13.7836	0
11.8427	-15.1342	0
17.3946	-11.3476	0
13.0207	-22.2606	0
12.4355	-22.1311	0
6.5040	8.6256	0
14.2613	-17.1932	0
8.0727	8.3158	0
9.1277	2.9236	0
12.8128	-22.2958	0
15.3154	-16.4887	0
17.6363	-20.5100	0
18.6784	-20.3546	0
16.4890	-10.9191	0
-16.8979	-24.3926	1
-17.3805	-29.2785	1
-16.0709	-29.1309	1
-15.4793	-24.7381	1
-7.4906	-25.3464	1
-17.7314	-24.8628	1
-10.7703	-23.8763	1
-17.0429	-27.9742	1
-15.9118	5.6452	1
7.0283	-26.1386	1
-15.1431	-23.8641	1
-17.2920	-30.0303	1
-2.0384	8.9189	1
-13.5775	-30.8069	1
-17.8590	-27.2351	1
6.0474	-26.4279	1
-13.2438	-27.5593	1
-2.1025	8.8290	1
-15.4723	-29.0059	1
-16.6884	-30.2881	1
-14.6997	-28.4684	1
6.6722	-26.3777	1
5.1532	-6.4506	1
-7.5115	-23.3719	1
4.9715	-26.5167	1
-13.6315	-25.7557	1
-13.7691	-30.4097	1
-16.7940	-23.2884	1
-16.1745	-25.5496	1
-17.1053	-23.5718	1
-14.9369	-26.0938	1
-16.0468	-23.4045	1
-16.0083	-31.5083	1
-11.8809	-26.6882	1
-13.7524	-30.5355	1
-14.8011	-28.9333	1
-16.1904	-24.6026	1
-10.1055	-24.1820	1
-13.4969	-27.0224	1
-15.7238	-29.8666	1
6.3929	-26.9646	1
-14.4685	-24.9225	1
7.6655	-26.1400	1
-17.7341	-28.5992	1
-1.5932	8.2253	1
-7.7351	-24.3577	1
-16.5415	-25.3314	1
-17.5944	-25.6792	1
-10.5235	-25.3588	1
5.0111	-7.0008	1
-27.3953	-13.4423	2
-27.1135	-14.3958	2
-23.0195	-10.5050	2
-22.2292	-17.3090	2
-24.4770	-13.0542	2
-18.3138	-12.5774	2
-28.7075	-15.1480	2
-19.3583	-10.3446	2
-22.3364	-10.6278	2
-23.1395	-12.4765	2
-23.8114	-11.6139	2
-21.5698	-7.7641	2
-18.4693	-11.6385	2
-4.6811	-7.1940	2
-24.4912	-10.5978	2
-23.6066	-10.8138	2
-17.1200	-9.3409	2
-28.0326	-15.8880	2
-15.7507	-10.3561	2
-17.9765	-11.4429	2
-21.4310	-11.4406	2
-21.1181	-8.7106	2
-27.4873	-16.3949	2
-20.2252	5.4909	2
-22.7585	-11.9727	2
-22.6709	-11.4832	2
-26.4425	-14.9300	2
-27.4495	-14.6614	2
-22.7360	-18.5856	2
-23.4672	-16.9681	2
-4.5973	-4.0104	2
-25.8290	-11.7855	2
-28.1310	-10.5784	2
-23.9328	-16.2639	2
-28.3995	-16.1107	2
-27.4177	-16.8563	2
-17.9892	-12.1310	2
-25.9191	-14.3537	2
-25.4584	-13.4298	2
-24.2126	-7.7803	2
-19.2463	-7.8503	2
-27.9460	-15.0001	2
-21.8875	-18.9498	2
-28.8419	-8.7943	2
-27.1157	-15.9451	2
-24.7876	-12.7267	2
-24.0486	-12.9195	2
-21.3012	-8.3059	2
-21.2353	-18.8171	2
-31.3996	-9.7773	2
-7.6362	-7.6200	3
-5.6786	-11.6624	3
-2.5485	-13.3565	3
8.0949	-19.1262	3
1.7581	-11.2291	3
-8.3103	-10.1486	3
-3.6697	-14.4201	3
-1.2369	-10.5038	3
-4.2913	6.0125	3
-0.7906	-6.7622	3
8.5627	-18.4841	3
-3.9369	-9.6285	3
-3.8124	-10.3793	3
-13.4409	-18.0826	3
1.6648	-9.0625	3
8.1460	-18.2672	3
-7.2793	-8.3482	3
-3.8956	-14.4269	3
-0.1317	-10.3875	3
-3.7040	-13.9112	3
9.2606	-19.9410	3
9.9436	-18.0094	3
-3.1511	-12.0619	3
-6.0078	5.9662	3
-7.1928	5.5035	3
-4.1733	-8.9062	3
8.6568	-17.8754	3
10.4385	-19.4656	3
10.7519	-18.4489	3
-7.8656	5.4017	3
9.4540	-20.0324	3
-2.7417	-9.9432	3
-7.4006	-5.0471	3
-12.5383	-18.2333	3
-0.9402	-6.5248	3
2.3627	-10.0103	3
-9.3962	-8.6581	3
-6.2606	-9.3929	3
-7.4072	-6.4008	3
1.1981	-8.6141	3
-2.0891	-7.2435	3
-1.6823	-10.6365	3
-3.9423	-8.3289	3
-2.5976	-13.8132	3
-3.8002	-11.6422	3
-10.8434	-19.2839	3
-8.5673	-9.8325	3
8.9018	-18.4875	3
-3.4809	-12.0700	3
-2.9642	-11.5835	3
-12.0655	3.1354	4
-19.7137	3.5726	4
-19.4348	2.4221	4
-19.1085	4.4668	4
-16.3002	-2.8769	4
-12.8605	4.7192	4
-17.0045	2.7536	4
-12.5085	5.5359	4
-23.7478	6.0397	4
-14.2838	-0.0571	4
-13.5107	-1.5118	4
-23.8703	5.3605	4
-12.3874	-1.6648	4
-17.8791	-1.0121	4
-17.4574	0.4174	4
-13.4504	-1.0425	4
-14.6550	1.8374	4
-16.6201	-2.0003	4
-15.0905	2.5237	4
-13.5597	1.9214	4
-15.0043	-0.5207	4
-18.9052	-1.5791	4
-13.1280	0.6956	4
-14.6933	2.4285	4
-18.4948	6.9629	4
-18.1497	7.1443	4
-17.9155	-1.1825	4
-24.5423	6.2965	4
-11.1716	2.7260	4
-13.6045	0.1184	4
-13.0064	-1.3343	4
-17.8707	6.0787	4
-18.0677	6.5920	4
-12.2715	2.0723	4
-10.5919	3.0043	4
-12.6830	-1.6042	4
-14.3838	-1.0262	4
