x	y	classId
13.1496	-18.0622	0
-6.2214	-24.4062	0
-6.6534	3.2762	0
-20.1529	-12.1500	0
-17.0053	-8.4687	0
-12.9740	-7.0434	0
-13.2612	-6.8707	0
-14.4620	-6.1578	0
-6.4536	4.9345	0
-18.3820	-13.5448	0
-14.4183	-6.8264	0
5.2157	-7.7572	0
-16.0191	-10.4890	0
-4.7869	-28.6948	0
-18.2526	-7.3234	0
-12.8637	-6.3447	0
-16.1512	-9.9372	0
-19.5841	-13.4219	0
-6.9308	-25.2398	0
-18.2266	-15.6190	0
-5.3396	-25.3688	0
-5.4622	-28.6293	0
-14.2370	-9.6089	0
-17.9471	-6.7921	0
-4.2965	-30.1871	0
-4.8460	-29.3777	0
-3.5858	-28.4983	0
-15.2247	-10.0012	0
-19.2664	-3.2960	0
-18.8806	-14.3317	0
-17.2392	-8.1218	0
-11.5670	-3.6131	0
-18.8160	-11.0364	0
-4.5007	-27.7289	0
-18.4362	-16.7684	0
-7.3327	3.9248	0
-19.6552	-3.4534	0
-13.4386	-11.0060	0
-21.2584	5.5680	0
-19.9412	-11.3081	0
-20.5954	-11.9722	0
-6.1930	4.6785	0
-17.6668	-7.5113	0
-6.4830	5.6176	0
-13.8622	-3.9893	0
-19.7239	-11.6318	0
-17.5597	-6.8460	0
-17.0193	-6.8910	0
-12.9853	-5.6681	0
-20.7670	6.3814	0
28.8999	-11.6205	1
31.0596	-10.7299	1
32.0192	-11.8197	1
28.8229	-11.9873	1
21.9289	-9.9478	1
29.6130	-13.5486	1
23.3946	-9.6691	1
29.6258	-10.3371	1
24.8248	-14.4262	1
-8.8975	-29.0015	1
27.5203	-13.0961	1
31.9252	-9.2303	1
10.8526	-4.8317	1
31.3628	-6.5834	1
28.8904	-10.2008	1
-7.4946	-28.6703	1
26.1496	-8.7714	1
11.8568	-4.5970	1
33.0103	-9.3411	1
32.2853	-10.2965	1
29.7310	-10.4838	1
-8.9009	-29.1091	1
10.0475	-6.2797	1
22.2981	-9.4811	1
-7.2191	-29.0163	1
27.3427	-5.4919	1
32.3854	-8.0240	1
26.7779	-13.3991	1
26.7368	-12.0812	1
27.6486	-13.1452	1
26.8384	-9.9252	1
27.3231	-12.9001	1
33.3667	-9.2235	1
26.9858	-8.8955	1
31.5966	-7.0866	1
31.2464	-9.2577	1
27.9989	-11.7493	1
22.7546	-10.8888	1
26.0912	-8.8050	1
31.0472	-7.9137	1
-8.0107	-29.2443	1
27.1797	-11.5225	1
-9.5842	-29.3097	1
32.1186	-11.3321	1
11.9420	-4.2911	1
22.2399	-9.8945	1
30.7571	-11.5338	1
30.3526	-13.7140	1
23.6798	-10.6136	1
9.5522	-6.8629	1
-2.8163	-13.0596	2
-2.1886	-13.1106	2
2.0390	-15.1278	2
-1.7165	-12.0660	2
-2.3902	-14.0963	2
-4.1479	-9.4307	2
-5.0832	-13.1594	2
-5.3980	-5.2735	2
3.1668	-13.5105	2
3.7688	-12.5776	2
3.0928	-13.9541	2
-0.8743	-21.7579	2
-6.2797	-5.8449	2
-7.2389	-1.5170	2
0.3259	-12.9362	2
2.8832	-13.7471	2
-5.0923	-7.8583	2
-5.3186	-14.6895	2
-7.2375	-4.6314	2
-7.2503	-6.0447	2
3.8642	-15.4357	2
1.4925	-20.6998	2
-3.8205	-14.4193	2
17.6761	-15.8388	2
3.5945	-13.1634	2
2.3146	-14.6989	2
-5.4901	-16.6230	2
-3.8221	-15.4937	2
-1.8802	-6.1886	2
-2.0547	-9.3258	2
-6.5157	-1.2017	2
0.6799	-18.7374	2
-2.4729	-17.5353	2
-2.7010	-14.4791	2
-3.7596	-15.3448	2
-2.8001	-13.8139	2
-4.3422	-9.4520	2
-4.6214	-16.9403	2
-0.5022	-14.4836	2
1.0797	-21.6574	2
1.5225	-22.3226	2
-5.9187	-14.3823	2
-1.0637	-6.9037	2
-1.4584	-18.8603	2
-3.5531	-12.9698	2
0.3662	-13.3843	2
-1.5864	-13.7182	2
0.0323	-21.1519	2
-1.6076	-6.8778	2
-1.4506	-17.0294	2
-17.0951	-23.1381	3
-16.3160	-25.6045	3
-15.7399	-26.5656	3
-8.9950	-9.1550	3
-24.1598	-23.9114	3
-18.3392	-21.4545	3
-18.3637	-28.4773	3
-21.4678	-23.9666	3
10.3266	-19.6341	3
7.4340	-18.8003	3
-7.5120	-11.0314	3
-20.9809	-25.2425	3
-17.6356	-25.6017	3
21.9356	-14.5295	3
-24.5563	-22.9112	3
-8.0228	-11.2619	3
-17.0204	-24.7798	3
-18.1336	-28.4549	3
-23.2343	-25.2750	3
-17.9718	-28.6060	3
-7.4094	-9.2892	3
-10.5337	-11.0392	3
-17.3668	-26.8189	3
7.6166	-22.1708	3
9.3307	-19.6419	3
-18.7281	-23.6265	3
-7.7708	-10.9311	3
-9.5926	-9.2295	3
-9.0398	-10.6155	3
5.7495	-22.4457	3
-8.9770	-9.2067	3
-20.0551	-26.1532	3
6.7538	-8.9460	3
22.0141	-17.1929	3
7.6295	-18.8810	3
-24.4025	-22.4028	3
-18.5786	-21.6007	3
-16.8099	-24.1027	3
5.8626	-8.5067	3
-23.4367	-22.8504	3
-21.4182	-23.5228	3
-21.8336	-25.3810	3
-18.3076	-22.9685	3
-17.2609	-28.6913	3
-20.0699	-26.7545	3
21.6537	-15.7329	3
-17.0892	-24.2032	3
-7.6216	-10.4488	3
-18.5038	-26.6261	3
-20.8840	-24.5043	3
11.8531	-30.1883	4
17.0731	-17.6021	4
15.1248	-17.7141	4
18.8784	-17.7966	4
14.8138	-23.9623	4
7.4492	-29.7447	4
16.6330	-20.1605	4
9.6929	-28.8991	4
16.6532	-7.7268	4
14.6803	-26.2254	4
13.8835	-25.1355	4
17.2400	-7.6301	4
12.4911	-26.1994	4
13.7023	-21.6336	4
14.1551	-21.5707	4
13.0390	-24.4989	4
11.3108	-25.7153	4
12.2205	-22.8830	4
11.4673	-25.9941	4
9.6872	-26.9890	4
14.2193	-24.1111	4
12.5487	-21.5515	4
12.7075	-28.5502	4
11.5404	-27.2563	4
15.3215	-14.6312	4
14.5282	-15.0341	4
13.5118	-22.0032	4
18.1711	-7.6202	4
11.7782	-29.2485	4
14.7212	-27.9166	4
13.9291	-24.8539	4
15.7617	-13.2168	4
15.5849	-15.8846	4
12.7077	-28.3379	4
12.2754	-30.1016	4
13.1509	-26.9144	4
15.9714	-24.8647	4
18.1905	-20.5221	4
15.6962	-25.5734	4
18.0000	-17.5904	4
13.6519	-23.2338	4
13.8087	-29.2291	4
