x	y	classId
-0.3560	-0.5158	0
0.1700	-0.2441	0
-0.3597	0.3624	0
0.2950	-0.2659	0
0.2785	-0.3031	0
-0.2173	-0.4091	0
-0.2586	-0.4078	0
0.1928	-0.0901	0
-0.3307	0.3592	0
0.1652	-0.4447	0
0.1463	-0.1636	0
0.0103	0.0729	0
0.2723	-0.1295	0
0.0618	-0.5353	0
0.3608	-0.2399	0
-0.4018	-0.0759	0
0.0668	-0.3262	0
0.1519	-0.3746	0
0.2800	-0.2046	0
0.0978	-0.5018	0
0.1678	-0.2899	0
0.1250	-0.5125	0
0.1767	0.1692	0
0.3347	-0.2202	0
-0.2988	-0.0433	0
-0.2065	-0.4813	0
0.0245	-0.5524	0
0.2951	-0.0947	0
0.4169	-0.1718	0
0.1593	-0.4722	0
0.2981	-0.2833	0
-0.3567	0.3147	0
0.3268	-0.2121	0
0.0454	-0.5654	0
0.1505	-0.4618	0
-0.3875	0.3961	0
0.4306	-0.1797	0
0.1204	-0.2806	0
0.4263	0.1628	0
0.2892	-0.2196	0
0.2840	-0.1765	0
-0.3725	0.4118	0
0.3285	-0.3008	0
-0.1689	0.3109	0
-0.2464	0.3130	0
0.3330	-0.2585	0
0.3314	-0.2452	0
-0.0973	-0.2282	0
-0.2736	-0.2658	0
0.3069	0.4120	0
-0.1388	-0.5180	1
-0.1161	-0.4559	1
-0.1861	-0.3887	1
-0.2423	-0.5170	1
-0.1120	-0.3359	1
-0.0225	-0.4581	1
-0.0289	-0.4611	1
-0.1702	-0.3938	1
-0.2177	-0.0264	1
0.3071	-0.3425	1
-0.1820	-0.5349	1
-0.1559	-0.4766	1
-0.4139	0.5006	1
0.1183	-0.3110	1
-0.2467	-0.4150	1
0.2375	-0.3794	1
-0.4766	-0.3455	1
-0.4197	0.4453	1
-0.1195	-0.4187	1
-0.1671	-0.4616	1
-0.1812	-0.3563	1
0.2546	-0.2373	1
-0.1666	0.1711	1
0.2209	-0.4192	1
0.2162	-0.3999	1
-0.5319	-0.2084	1
-0.0640	-0.4742	1
-0.1440	-0.5335	1
-0.1196	-0.4862	1
-0.1656	-0.5215	1
-0.4254	-0.3763	1
-0.1715	-0.5520	1
-0.0640	-0.5070	1
-0.4301	-0.2216	1
0.0673	-0.4032	1
-0.1494	-0.3991	1
-0.0999	-0.5090	1
0.1023	-0.4288	1
-0.5596	-0.1743	1
-0.1230	-0.4396	1
0.2190	-0.1916	1
-0.2029	-0.5058	1
0.2162	-0.2278	1
-0.1619	-0.4019	1
-0.4584	0.4739	1
0.2328	-0.4014	1
0.0017	-0.4562	1
-0.0570	-0.4209	1
-0.1518	-0.2964	1
-0.1491	0.1838	1
-0.3283	-0.3087	2
-0.3180	-0.3354	2
-0.1174	-0.1544	2
-0.3888	-0.3952	2
-0.1399	-0.1659	2
-0.5858	0.0513	2
-0.3209	-0.2999	2
-0.0533	-0.0041	2
-0.0832	-0.0871	2
-0.0765	-0.1423	2
-0.2313	-0.2564	2
-0.1377	-0.0280	2
-0.2088	0.0049	2
0.3662	-0.1977	2
0.0173	-0.2689	2
-0.0636	-0.1670	2
-0.2255	0.0584	2
-0.3080	-0.3255	2
0.0030	0.0113	2
-0.1481	0.0516	2
-0.0143	0.4284	2
-0.1727	-0.0915	2
-0.1407	-0.2689	2
-0.3291	-0.1231	2
-0.0202	-0.1158	2
-0.0854	-0.1321	2
-0.0814	-0.2038	2
-0.2908	-0.2937	2
-0.3881	-0.3532	2
-0.3672	-0.4168	2
0.1602	0.0357	2
-0.3496	-0.1577	2
-0.3717	-0.1739	2
-0.1013	-0.2678	2
-0.2821	-0.3344	2
-0.2117	-0.2297	2
-0.4656	0.0961	2
-0.1595	-0.2698	2
-0.2286	-0.3071	2
-0.1794	-0.0808	2
-0.1413	-0.0558	2
-0.2705	-0.3489	2
-0.4560	0.1788	2
-0.3757	-0.2757	2
-0.2008	-0.2498	2
-0.2438	-0.2849	2
-0.1480	-0.2519	2
-0.1698	-0.0645	2
-0.3399	-0.3598	2
-0.3941	-0.2519	2
0.0144	-0.0099	3
0.3258	-0.3475	3
-0.2985	0.2164	3
-0.0005	-0.3402	3
0.3807	-0.1040	3
-0.3725	0.1128	3
0.2198	-0.4530	3
0.3413	-0.1512	3
-0.3281	0.4109	3
0.3184	0.2644	3
-0.0407	-0.2955	3
0.3117	-0.1906	3
0.0055	-0.1107	3
0.0262	-0.6229	3
0.3550	0.1038	3
-0.0458	-0.3378	3
0.1695	-0.3250	3
-0.0114	-0.0742	3
