x	y	classId
0.1809	0.6954	0
-0.0274	-0.3262	0
0.0478	0.8984	0
-0.4357	0.1330	0
-0.5373	0.1780	0
-0.4189	0.4424	0
-0.3314	0.3361	0
-0.5084	0.2746	0
-0.0453	0.8770	0
-0.3370	0.1403	0
-0.4069	0.3014	0
0.0067	0.6502	0
-0.6227	0.0962	0
-0.1741	0.1976	0
-0.6249	0.1603	0
-0.2951	0.5810	0
-0.5023	0.1635	0
-0.3179	0.2038	0
-0.0967	-0.3888	0
-0.2721	0.2716	0
-0.0082	-0.3088	0
-0.2905	0.0887	0
-0.6842	0.1766	0
-0.5940	0.1501	0
-0.1113	0.7627	0
-0.0464	0.4618	0
-0.0947	0.2037	0
-0.6073	0.0375	0
-0.7167	0.0303	0
-0.2874	0.2158	0
-0.5402	0.1719	0
-0.1861	0.7345	0
-0.5565	0.0172	0
-0.0633	0.2173	0
-0.3000	0.2102	0
0.1385	0.9531	0
-0.7467	0.0445	0
-0.5008	0.1924	0
-0.8004	0.1935	0
-0.5123	0.0717	0
-0.4945	0.1178	0
0.1036	0.9018	0
-0.5709	0.1586	0
-0.1819	0.7926	0
-0.3851	0.7294	0
-0.4994	0.0258	0
-0.5680	0.1447	0
-0.2607	0.4785	0
-0.4401	0.4017	0
-0.8387	0.1803	0
0.3020	0.1270	1
0.1293	0.3247	1
0.1092	0.4129	1
0.3081	0.2254	1
0.1633	0.0450	1
0.2048	0.0939	1
0.1076	0.0328	1
0.0701	0.3708	1
0.4364	0.0258	1
-0.3426	-0.1584	1
0.3174	0.2279	1
0.1501	0.4090	1
0.7624	0.5590	1
-0.1148	0.1286	1
0.1268	0.5405	1
-0.2984	-0.0988	1
0.3020	0.4749	1
0.4909	0.7952	1
0.0910	0.3414	1
0.1648	0.3250	1
0.1443	0.2813	1
-0.4010	-0.0262	1
0.0766	0.6495	1
0.2236	-0.2957	1
-0.1876	-0.0370	1
0.3672	0.5253	1
0.0946	0.1847	1
0.3511	0.1653	1
0.2302	0.1651	1
0.3663	0.1387	1
0.2839	0.4529	1
0.3814	0.1948	1
0.0017	0.3258	1
0.2931	0.3432	1
-0.0380	0.1484	1
0.1063	0.2637	1
0.2820	0.1028	1
0.0843	-0.0429	1
0.3456	0.5007	1
0.0933	0.2533	1
-0.3781	-0.0774	1
0.2714	0.2569	1
-0.2506	-0.0165	1
0.1032	0.4080	1
0.5478	0.8151	1
0.1057	-0.3784	1
0.0686	0.1823	1
0.2364	0.0366	1
0.1661	0.1901	1
0.0961	0.5938	1
-0.3821	0.6121	2
-0.3892	0.6162	2
-0.2165	0.3919	2
-0.4743	0.4503	2
-0.5032	0.5367	2
-0.3516	0.7584	2
-0.4234	0.6298	2
-0.3139	0.4569	2
-0.3388	0.5762	2
-0.4650	0.5099	2
-0.3094	0.5465	2
-0.2487	0.5178	2
-0.2500	0.4791	2
-0.5564	0.0664	2
-0.3427	0.3692	2
-0.3350	0.5143	2
-0.2619	0.4381	2
-0.4582	0.6318	2
-0.4327	0.2663	2
-0.3851	0.3276	2
-0.5369	0.6703	2
-0.1941	0.5636	2
-0.5341	0.5123	2
0.0199	0.7491	2
-0.4732	0.4876	2
-0.3736	0.4923	2
-0.4063	0.4893	2
-0.5018	0.5573	2
-0.5188	0.4151	2
-0.3558	0.6084	2
-0.6738	0.3150	2
-0.0619	0.5959	2
-0.1329	0.6121	2
-0.3938	0.4516	2
-0.4587	0.5910	2
-0.4475	0.6188	2
