x	y	classId
0.0534	-0.1875	0
-0.0050	0.0742	0
-0.1184	-0.0514	0
0.0140	0.1311	0
-0.0134	-0.0357	0
0.2082	0.0239	0
0.1697	-0.0099	0
-0.0633	0.0348	0
-0.1200	-0.0593	0
0.0039	0.1051	0
-0.0310	-0.0192	0
-0.0739	-0.0212	0
0.0803	0.1157	0
0.1206	0.1599	0
-0.0344	0.0893	0
0.1324	0.0332	0
0.1095	0.1311	0
0.0222	0.0937	0
-0.0679	0.0764	0
-0.0697	-0.0272	0
0.0848	0.0848	0
0.1200	0.2185	0
0.0302	0.1649	0
-0.0187	0.0933	0
0.1196	0.1171	0
0.1507	0.2650	0
0.1715	0.1287	0
0.0014	0.1399	0
-0.0639	0.1475	0
0.0425	0.1603	0
0.0129	0.0611	0
-0.0662	0.0073	0
-0.0692	0.1057	0
0.2154	0.1355	0
0.0035	0.1361	0
-0.1229	-0.0309	0
-0.0667	0.1246	0
0.1100	0.0828	0
-0.1137	0.1965	0
-0.0657	0.1165	0
-0.0323	0.1371	0
-0.1274	-0.0685	0
0.0322	0.0782	0
-0.0997	-0.0514	0
-0.0704	0.0152	0
-0.0458	0.1466	0
-0.0130	0.0832	0
0.0324	-0.0570	0
0.1739	0.0301	0
-0.1614	0.1716	0
0.0301	-0.3187	1
0.0883	-0.2974	1
0.0727	-0.2697	1
0.1016	-0.3622	1
-0.0256	-0.1911	1
0.0287	-0.2347	1
-0.0007	-0.2141	1
0.0778	-0.2636	1
-0.0324	-0.1331	1
0.0915	0.2196	1
0.0594	-0.3532	1
0.0733	-0.3117	1
-0.1448	-0.1210	1
0.0723	-0.1968	1
0.0685	-0.2852	1
0.0637	0.2378	1
0.0203	-0.2685	1
-0.1081	-0.1243	1
0.0772	-0.2817	1
0.0717	-0.2946	1
0.1006	-0.2694	1
0.0896	0.2020	1
0.1487	0.0950	1
-0.0848	-0.1888	1
0.0951	0.2367	1
0.0458	-0.3321	1
0.1120	-0.3038	1
0.0206	-0.3287	1
0.0267	-0.2575	1
0.0193	-0.3388	1
0.0716	-0.3742	1
0.0312	-0.3595	1
0.0978	-0.3239	1
-0.0264	-0.2624	1
