x	y	classId
0.0607	0.7759	0
-0.5622	-0.0509	0
0.4012	0.0248	0
-0.5481	-0.1392	0
-0.4220	-0.2114	0
-0.1137	-0.0632	0
-0.0744	-0.0196	0
-0.2435	-0.2895	0
0.4281	-0.1176	0
-0.4189	0.1056	0
-0.4014	-0.0824	0
-0.6179	-0.1429	0
-0.1962	-0.3555	0
-0.5644	0.1741	0
-0.3340	-0.3485	0
-0.0337	-0.1784	0
-0.1217	-0.1379	0
-0.4746	0.0983	0
-0.5640	-0.2144	0
-0.3452	0.4062	0
-0.5882	0.0464	0
-0.5188	0.0439	0
0.0095	-0.4099	0
-0.3090	-0.3955	0
-0.6753	0.2341	0
-0.6164	0.1642	0
-0.4985	0.3779	0
-0.2336	-0.4461	0
-0.3498	-0.4886	0
-0.4737	0.1770	0
-0.4137	-0.2610	0
0.2845	-0.4162	0
-0.3898	-0.2216	0
-0.4840	0.4191	0
-0.4827	0.1380	0
0.4043	0.0844	0
-0.3501	-0.5132	0
-0.2008	-0.1428	0
-0.0288	-0.6524	0
-0.4545	-0.1615	0
-0.4819	-0.1723	0
0.4490	-0.1182	0
-0.3968	-0.2815	0
0.4137	-0.2804	0
0.2646	-0.4135	0
-0.5125	-0.1803	0
-0.3189	-0.3716	0
-0.2819	-0.0475	0
-0.0266	-0.2297	0
0.2336	-0.6859	0
-0.0459	0.8015	1
-0.0391	0.6815	1
-0.0058	0.7172	1
0.0409	0.8652	1
-0.1771	0.7954	1
-0.1351	0.6794	1
-0.1911	0.7089	1
-0.0211	0.7213	1
-0.2877	0.8170	1
-0.6442	-0.0131	1
0.0058	0.8463	1
0.0324	0.6929	1
0.5479	0.0456	1
0.0220	0.4865	1
0.0216	0.7645	1
-0.6286	-0.0387	1
0.1876	0.8277	1
0.5151	0.1361	1
-0.0399	0.6958	1
0.0560	0.6439	1
0.0057	0.6885	1
-0.6639	-0.0857	1
0.1294	0.2213	1
-0.3636	0.7203	1
-0.6894	0.0480	1
0.1346	0.8651	1
0.0261	0.6177	1
-0.0466	0.8404	1
-0.0258	0.7866	1
-0.0464	0.8281	1
0.1017	0.8768	1
-0.0149	0.8503	1
0.0626	0.6179	1
0.1525	0.8056	1
-0.0461	0.5528	1
0.0103	0.6902	1
-0.0714	0.8134	1
-0.3317	0.6869	1
0.2067	0.8292	1
0.0040	0.6303	1
-0.6976	-0.0883	1
0.0270	0.8376	1
-0.7472	-0.0710	1
-0.0149	0.6923	1
0.5746	0.1339	1
-0.3983	0.7203	1
-0.1156	0.6888	1
-0.0830	0.7072	1
-0.1724	0.7711	1
0.1040	0.2459	1
-0.2070	0.5439	2
-0.1827	0.5223	2
-0.1098	0.4207	2
0.1826	0.1899	2
-0.0581	0.2541	2
0.0077	0.3682	2
-0.1813	0.4881	2
0.0377	0.1169	2
-0.0371	0.3207	2
-0.0737	0.2443	2
-0.1196	0.4405	2
-0.3726	0.5399	2
0.0070	0.2134	2
-0.4436	-0.2551	2
-0.2240	0.2975	2
-0.1099	0.3795	2
0.1157	0.1821	2
-0.1911	0.4137	2
-0.1756	-0.0741	2
0.0157	0.1361	2
-0.3127	0.6910	2
-0.4287	0.6012	2
-0.1000	0.1998	2
