x	y	classId
0.5028	-0.1070	0
-0.2512	0.1472	0
0.6002	-0.4913	0
-0.2498	-0.2462	0
-0.2090	-0.3805	0
0.0607	-0.4961	0
0.1081	-0.4508	0
-0.1545	-0.3761	0
0.5736	-0.5092	0
-0.0399	-0.1964	0
-0.1036	-0.3357	0
0.1746	-0.0937	0
-0.1406	-0.4456	0
0.1525	-0.1758	0
-0.2889	-0.3818	0
0.2437	-0.5817	0
-0.0818	-0.4432	0
-0.0565	-0.2010	0
-0.3298	0.0925	0
0.0600	-0.1311	0
-0.2106	0.2173	0
0.0388	-0.1919	0
-0.1305	-0.5945	0
-0.2543	-0.3494	0
0.3732	-0.3004	0
0.2935	-0.2520	0
0.2002	-0.1804	0
-0.2329	-0.4137	0
-0.4144	-0.3733	0
-0.0372	-0.1433	0
-0.2433	-0.3810	0
0.4632	-0.6166	0
-0.2966	-0.2814	0
0.2201	-0.1489	0
-0.0341	-0.1543	0
0.6469	-0.4845	0
-0.4147	-0.3995	0
-0.0832	-0.4183	0
-0.4290	-0.5623	0
-0.2603	-0.2792	0
-0.2675	-0.2771	0
0.6200	-0.4806	0
-0.2685	-0.3854	0
0.5042	-0.4661	0
0.4808	-0.5724	0
-0.2857	-0.2588	0
-0.2603	-0.3363	0
0.0750	-0.3494	0
0.0333	-0.5688	0
-0.3586	-0.7081	0
0.3209	0.2195	1
0.2104	-0.0029	1
0.3194	-0.0574	1
0.3967	0.1804	1
0.1765	0.1905	1
0.1596	0.0791	1
0.1110	0.1681	1
0.2906	-0.0779	1
0.2030	0.3092	1
-0.2707	-0.1623	1
0.3643	0.1965	1
0.3001	-0.0084	1
0.7893	-0.3222	1
-0.0712	-0.1052	1
0.3933	-0.0605	1
-0.2061	-0.0970	1
0.5154	0.2600	1
0.7702	-0.3275	1
0.2495	-0.0433	1
0.2473	0.0320	1
0.2802	-0.0184	1
-0.2475	-0.1881	1
0.4722	-0.3160	1
-0.1794	0.3224	1
-0.1952	-0.0550	1
0.5466	0.2179	1
0.2017	0.0295	1
0.3454	0.2218	1
0.3137	0.1216	1
0.3242	0.2383	1
0.4905	0.1313	1
0.3467	0.2710	1
0.1409	-0.0440	1
0.4642	0.2492	1
-0.0082	-0.0837	1
0.2485	-0.0008	1
0.2918	0.1806	1
-0.1368	0.1904	1
0.5117	0.3042	1
0.2358	-0.0274	1
-0.2473	-0.1162	1
0.3174	0.1911	1
-0.1781	-0.0976	1
0.2811	-0.0685	1
0.8258	-0.2749	1
-0.2240	0.3237	1
0.1062	-0.0097	1
0.1931	0.1093	1
0.1907	0.1302	1
0.4690	-0.2887	1
0.3549	-0.4847	2
0.3681	-0.4691	2
0.2495	-0.3277	2
0.3039	-0.6296	2
0.1739	-0.4987	2
0.4340	-0.6626	2
0.3458	-0.5188	2
0.1123	-0.4985	2
0.2655	-0.3713	2
0.1270	-0.4608	2
0.2949	-0.4002	2
0.1758	-0.5359	2
0.2031	-0.5057	2
-0.3470	-0.3735	2
0.0518	-0.3568	2
0.1980	-0.3677	2
0.1974	-0.5256	2
0.3353	-0.5580	2
-0.0264	-0.4369	2
0.0949	-0.5168	2
0.5126	-0.5846	2
0.3068	-0.4390	2
0.1424	-0.5156	2
0.5022	-0.2794	2
0.0734	-0.4375	2
0.2240	-0.4079	2
0.1721	-0.4163	2
0.2832	-0.5416	2
0.2012	-0.6852	2
0.3639	-0.5853	2
-0.1920	-0.5565	2
0.3681	-0.3443	2
0.4024	-0.4193	2
0.1540	-0.4012	2
0.3272	-0.5348	2
0.2840	-0.4810	2
0.3385	-0.6607	2
0.1991	-0.4610	2
0.3443	-0.4066	2
0.3616	-0.3673	2
0.3101	-0.4657	2
0.3278	-0.4967	2
0.2829	-0.7230	2
0.4694	-0.2452	2
0.2586	-0.4683	2
0.3410	-0.4024	2
0.2015	-0.4186	2
0.2630	-0.5039	2
0.1249	-0.6757	2
0.4133	-0.3914	2
-0.1550	-0.6112	3
-0.3061	-0.4770	3
0.4859	-0.4034	3
0.0221	-0.2676	3
-0.2582	-0.6913	3
0.0423	-0.7903	3
-0.1631	-0.6378	3
-0.2923	-0.6548	3
0.6747	-0.3900	3
-0.1418	-0.7263	3
0.0399	-0.2792	3
-0.2900	-0.5528	3
-0.1935	-0.6166	3
-0.0337	0.5579	3
-0.4199	-0.5891	3
0.0908	-0.2314	3
-0.1894	-0.5300	3
-0.1310	-0.6604	3
-0.2581	-0.6486	3
-0.1150	-0.6354	3
-0.0800	-0.2560	3
-0.2358	-0.2665	3
-0.3093	-0.5307	3
0.7059	-0.4026	3
0.6407	-0.3766	3
-0.2733	-0.5321	3
0.1195	-0.2039	3
-0.1927	-0.3195	3
-0.2239	-0.2590	3
0.6270	-0.3895	3
-0.1048	-0.2966	3
-0.3034	-0.5871	3
-0.5031	-0.5877	3
-0.0012	0.5346	3
0.4970	-0.5020	3
-0.3706	-0.6240	3
-0.0291	-0.7834	3
-0.2197	-0.4564	3
-0.1467	-0.5475	3
-0.2823	-0.6353	3
0.0379	-0.7556	3
-0.2364	-0.6305	3
-0.2698	-0.5646	3
-0.1005	-0.6843	3
-0.1803	-0.6306	3
-0.0139	0.5705	3
-0.2587	-0.5157	3
0.1182	-0.2475	3
-0.1582	-0.6785	3
-0.3086	-0.5223	3
-0.1889	0.0592	4
0.2744	0.3340	4
0.2503	0.3515	4
0.3296	0.4074	4
-0.0976	0.1027	4
0.0793	0.3727	4
-0.1741	0.2656	4
0.2440	0.4324	4
0.2903	0.5471	4
-0.1317	0.0545	4
-0.0587	0.2369	4
0.4176	0.4193	4
0.0563	0.2838	4
0.0504	0.3146	4
0.0876	0.2804	4
-0.1036	0.1881	4
-0.0165	0.2245	4
0.0181	0.4089	4
-0.1601	0.1230	4
-0.1283	0.1425	4
-0.1098	0.0490	4
0.1247	0.4561	4
-0.0815	0.0585	4
-0.1737	0.0337	4
0.1930	0.4858	4
0.1917	0.6363	4
0.0206	0.3305	4
0.2473	0.5119	4
-0.0516	0.1162	4
-0.0779	0.1310	4
-0.0921	0.2019	4
0.1681	0.5287	4
0.2091	0.5849	4
-0.0180	0.1828	4
-0.2383	0.0203	4
0.0174	0.1695	4
-0.0808	0.1678	4
0.0526	0.5084	4
-0.0475	0.1690	4
0.3861	0.3629	4
0.1161	0.3188	4
-0.1982	0.1816	4
0.0729	0.3367	4
-0.1661	0.0924	4
-0.0919	0.0459	4
-0.0361	0.3636	4
0.1635	0.4098	4
-0.0756	0.2455	4
-0.1054	0.0837	4
-0.0551	0.1038	4
0.5535	0.4778	5
0.4020	0.5460	5
-0.6478	-0.4160	5
0.3640	0.5781	5
0.1666	0.6472	5
-0.4765	-0.0703	5
0.4681	0.5177	5
-0.5693	0.0210	5
0.4194	0.5943	5
-0.7274	0.2395	5
-0.8044	0.1824	5
0.6802	0.4796	5
0.5381	0.5375	5
-0.8114	0.1544	5
