threshold		fpr		tpr
0.8297052291	0.0000000000	0.0002688172
0.7644335239	0.0000000000	0.0018817204
0.7329033579	0.0000000000	0.0029569892
0.7318062278	0.0000000000	0.0037634409
0.7000000000	0.0000000000	0.0059139785
0.6883751918	0.0000000000	0.0083333333
0.6666666667	0.0000000000	0.0091397849
0.6662366912	0.0000000000	0.0107526882
0.6640035485	0.0000000000	0.0123655914
0.6333333333	0.0008064516	0.0161290323
0.6332011893	0.0008064516	0.0172043011
0.6330316978	0.0008064516	0.0177419355
0.6329365079	0.0008064516	0.0180107527
0.6329033579	0.0008064516	0.0204301075
0.6329033579	0.0008064516	0.0212365591
0.6328043639	0.0008064516	0.0215053763
0.6327712139	0.0008064516	0.0220430108
0.6323809524	0.0008064516	0.0225806452
0.6323670836	0.0008064516	0.0231182796
0.6319383719	0.0008064516	0.0239247312
0.6318188329	0.0008064516	0.0241935484
0.6312323347	0.0008064516	0.0250000000
0.6288711235	0.0008064516	0.0263440860
0.6000000000	0.0021505376	0.0330645161
0.5999740798	0.0021505376	0.0336021505
0.5998678560	0.0021505376	0.0346774194
0.5995700246	0.0021505376	0.0384408602
0.5995700246	0.0021505376	0.0403225806
0.5994944388	0.0021505376	0.0405913978
0.5986050385	0.0021505376	0.0422043011
0.5981750631	0.0021505376	0.0424731183
0.5978990013	0.0021505376	0.0435483871
0.5977295098	0.0021505376	0.0440860215
0.5974690259	0.0021505376	0.0448924731
0.5666666667	0.0059139785	0.0580645161
0.5665910809	0.0059139785	0.0583333333
0.5665345226	0.0059139785	0.0615591398
0.5662698413	0.0059139785	0.0620967742
0.5662439211	0.0059139785	0.0626344086
0.5662366912	0.0059139785	0.0645161290
0.5662366912	0.0059139785	0.0717741935
0.5657142857	0.0059139785	0.0725806452
0.5652717052	0.0059139785	0.0733870968
0.5651395611	0.0059139785	0.0739247312
0.5645656680	0.0059139785	0.0758064516
0.5638888889	0.0059139785	0.0768817204
0.5634589135	0.0059139785	0.0771505376
0.5333333333	0.0129032258	0.1005376344
0.5333074132	0.0129032258	0.1010752688
0.5332577475	0.0129032258	0.1013440860
0.5332011893	0.0129032258	0.1045698925
